2020.07.29,18:05,1.17684,1.17735,1.17641,1.17708,615
2020.07.29,18:10,1.17708,1.17709,1.17663,1.17663,526
2020.07.29,18:15,1.17663,1.17723,1.17658,1.17675,526
2020.07.29,18:20,1.17679,1.17705,1.17660,1.17682,536
2020.07.29,18:25,1.17683,1.17738,1.17672,1.17726,514
2020.07.29,18:30,1.17728,1.17730,1.17687,1.17703,530
2020.07.29,18:35,1.17702,1.17725,1.17686,1.17723,453
2020.07.29,18:40,1.17723,1.17768,1.17723,1.17755,506
2020.07.29,18:45,1.17755,1.17762,1.17728,1.17744,419
2020.07.29,18:50,1.17744,1.17769,1.17742,1.17742,391
2020.07.29,18:55,1.17742,1.17747,1.17667,1.17692,572
2020.07.29,19:00,1.17692,1.17718,1.17665,1.17710,490
2020.07.29,19:05,1.17710,1.17748,1.17710,1.17747,392
2020.07.29,19:10,1.17747,1.17772,1.17730,1.17731,349
2020.07.29,19:15,1.17731,1.17731,1.17696,1.17701,418
2020.07.29,19:20,1.17701,1.17713,1.17681,1.17683,366
2020.07.29,19:25,1.17684,1.17719,1.17682,1.17707,345
2020.07.29,19:30,1.17707,1.17738,1.17693,1.17734,339
2020.07.29,19:35,1.17734,1.17747,1.17728,1.17741,357
2020.07.29,19:40,1.17741,1.17755,1.17721,1.17742,333
2020.07.29,19:45,1.17742,1.17751,1.17732,1.17736,323
2020.07.29,19:50,1.17735,1.17756,1.17731,1.17753,241
2020.07.29,19:55,1.17752,1.17770,1.17731,1.17736,303
2020.07.29,20:00,1.17734,1.17758,1.17729,1.17754,329
2020.07.29,20:05,1.17754,1.17765,1.17735,1.17740,278
2020.07.29,20:10,1.17742,1.17752,1.17709,1.17715,316
2020.07.29,20:15,1.17715,1.17756,1.17701,1.17756,405
2020.07.29,20:20,1.17755,1.17798,1.17747,1.17754,433
2020.07.29,20:25,1.17754,1.17802,1.17743,1.17778,448
2020.07.29,20:30,1.17777,1.17787,1.17741,1.17748,325
2020.07.29,20:35,1.17748,1.17775,1.17746,1.17775,255
2020.07.29,20:40,1.17775,1.17884,1.17768,1.17868,674
2020.07.29,20:45,1.17868,1.17877,1.17836,1.17876,499
2020.07.29,20:50,1.17876,1.17907,1.17836,1.17840,589
2020.07.29,20:55,1.17841,1.17883,1.17822,1.17865,574
2020.07.29,21:00,1.17865,1.17932,1.17728,1.17854,1574
2020.07.29,21:05,1.17856,1.17955,1.17856,1.17948,1320
2020.07.29,21:10,1.17949,1.17977,1.17934,1.17946,1063
2020.07.29,21:15,1.17946,1.17955,1.17826,1.17840,968
2020.07.29,21:20,1.17839,1.17891,1.17836,1.17886,738
2020.07.29,21:25,1.17886,1.17886,1.17825,1.17845,722
2020.07.29,21:30,1.17850,1.17952,1.17844,1.17930,979
2020.07.29,21:35,1.17930,1.17960,1.17901,1.17947,1081
2020.07.29,21:40,1.17946,1.18065,1.17911,1.17976,1303
2020.07.29,21:45,1.17976,1.18024,1.17912,1.17995,1235
2020.07.29,21:50,1.17995,1.17999,1.17873,1.17890,1147
2020.07.29,21:55,1.17898,1.17901,1.17580,1.17664,1723
2020.07.29,22:00,1.17665,1.17673,1.17537,1.17649,1849
2020.07.29,22:05,1.17650,1.17762,1.17645,1.17721,1343
2020.07.29,22:10,1.17721,1.17755,1.17638,1.17726,1195
2020.07.29,22:15,1.17727,1.17816,1.17695,1.17805,1093
2020.07.29,22:20,1.17805,1.17934,1.17790,1.17900,1239
2020.07.29,22:25,1.17900,1.17915,1.17780,1.17830,937
2020.07.29,22:30,1.17830,1.17876,1.17796,1.17873,788
2020.07.29,22:35,1.17873,1.17930,1.17863,1.17919,620
2020.07.29,22:40,1.17919,1.17925,1.17845,1.17854,534
2020.07.29,22:45,1.17853,1.17869,1.17820,1.17852,621
2020.07.29,22:50,1.17851,1.17851,1.17729,1.17730,812
2020.07.29,22:55,1.17729,1.17775,1.17708,1.17769,620
2020.07.29,23:00,1.17770,1.17801,1.17765,1.17801,384
2020.07.29,23:05,1.17799,1.17823,1.17792,1.17810,201
2020.07.29,23:10,1.17811,1.17848,1.17802,1.17840,188
2020.07.29,23:15,1.17840,1.17870,1.17840,1.17861,163
2020.07.29,23:20,1.17861,1.17882,1.17857,1.17877,126
2020.07.29,23:25,1.17877,1.17893,1.17868,1.17868,177
2020.07.29,23:30,1.17869,1.17881,1.17862,1.17866,128
2020.07.29,23:35,1.17866,1.17894,1.17866,1.17886,182
